Global Company Key,S&P Domestic Long Term Issuer Credit Rating,S&P Subordinated Debt Rating,S&P Domestic Short Term Issuer Credit Rating,Data Date,Address Line 1,Ticker Symbol
186989,BBB,,A-2,20141130,539 South Main Street,MPC
186989,BBB,,A-2,20141231,539 South Main Street,MPC
186989,BBB,,A-2,20150131,539 South Main Street,MPC
186989,BBB,,A-2,20150228,539 South Main Street,MPC
186989,BBB,,A-2,20150331,539 South Main Street,MPC
186989,BBB,,A-2,20150430,539 South Main Street,MPC
186989,BBB,,A-2,20150531,539 South Main Street,MPC
186989,BBB,,A-2,20150630,539 South Main Street,MPC
186989,BBB,,A-2,20150731,539 South Main Street,MPC
186989,BBB,,A-2,20150831,539 South Main Street,MPC
186989,BBB,,A-2,20150930,539 South Main Street,MPC
186989,BBB,,A-2,20151031,539 South Main Street,MPC
186989,BBB,,A-2,20151130,539 South Main Street,MPC
186989,BBB,,A-2,20151231,539 South Main Street,MPC
186989,BBB,,A-2,20160131,539 South Main Street,MPC
186989,BBB,,A-2,20160229,539 South Main Street,MPC
186989,BBB,,A-2,20160331,539 South Main Street,MPC
186989,BBB,,A-2,20160430,539 South Main Street,MPC
186989,BBB,,A-2,20160531,539 South Main Street,MPC
186989,BBB,,A-2,20160630,539 South Main Street,MPC
186989,BBB,,A-2,20160731,539 South Main Street,MPC
186989,BBB,,A-2,20160831,539 South Main Street,MPC
186989,BBB,,A-2,20160930,539 South Main Street,MPC
186989,BBB,,A-2,20161031,539 South Main Street,MPC
186989,BBB,,A-2,20161130,539 South Main Street,MPC
186989,BBB,,A-2,20161231,539 South Main Street,MPC
186989,BBB,,A-2,20170131,539 South Main Street,MPC
186989,BBB,,A-2,20170228,539 South Main Street,MPC
