timestamp,open,high,low,close,volume
2019-12-04 16:00:00,139.5400,139.5700,139.3700,139.4000,138969
2019-12-04 15:59:00,139.5600,139.5699,139.5220,139.5500,25975
2019-12-04 15:58:00,139.5000,139.5800,139.5000,139.5700,56878
2019-12-04 15:57:00,139.5150,139.5300,139.5000,139.5050,37248
2019-12-04 15:56:00,139.4500,139.5500,139.4400,139.5200,36509
2019-12-04 15:55:00,139.5650,139.5650,139.4500,139.4500,37195
2019-12-04 15:54:00,139.6100,139.6400,139.5620,139.5620,30399
2019-12-04 15:53:00,139.6150,139.6200,139.5900,139.6100,32376
2019-12-04 15:52:00,139.6350,139.6450,139.6000,139.6100,30213
2019-12-04 15:51:00,139.7400,139.7400,139.6200,139.6350,32065
2019-12-04 15:50:00,139.6600,139.7200,139.6499,139.7153,29487
2019-12-04 15:49:00,139.5900,139.6600,139.5900,139.6550,20647
2019-12-04 15:48:00,139.6600,139.6600,139.5900,139.5947,21738
2019-12-04 15:47:00,139.6006,139.6500,139.6000,139.6500,15271
2019-12-04 15:46:00,139.5850,139.6100,139.5800,139.6100,23578
2019-12-04 15:45:00,139.5600,139.5900,139.5600,139.5800,16904
2019-12-04 15:44:00,139.5300,139.5700,139.5300,139.5700,10152
2019-12-04 15:43:00,139.5200,139.5500,139.5150,139.5400,20117
2019-12-04 15:42:00,139.5250,139.5250,139.5000,139.5150,12149
2019-12-04 15:41:00,139.5400,139.5700,139.5100,139.5300,29395
2019-12-04 15:40:00,139.5400,139.5500,139.5300,139.5450,14379
2019-12-04 15:39:00,139.4900,139.5400,139.4900,139.5400,21052
2019-12-04 15:38:00,139.4455,139.4900,139.4455,139.4801,11915
2019-12-04 15:37:00,139.4850,139.4850,139.4350,139.4350,13539
2019-12-04 15:36:00,139.4400,139.4900,139.4300,139.4900,11065
2019-12-04 15:35:00,139.3900,139.4400,139.3900,139.4360,20288
2019-12-04 15:34:00,139.3415,139.3900,139.3415,139.3858,9746
2019-12-04 15:33:00,139.3400,139.3500,139.3201,139.3500,8291
2019-12-04 15:32:00,139.3650,139.3690,139.3150,139.3300,11288
2019-12-04 15:31:00,139.3400,139.3750,139.3300,139.3700,9244
2019-12-04 15:30:00,139.3400,139.3550,139.3200,139.3300,10797
2019-12-04 15:29:00,139.3300,139.3600,139.3200,139.3474,7144
2019-12-04 15:28:00,139.3800,139.3800,139.3100,139.3200,9499
