timestamp,open,high,low,close,volume
2019-12-04 16:00:00,118.0000,118.0400,117.9000,118.0000,58769
2019-12-04 15:59:00,118.0100,118.0300,117.9850,117.9950,27363
2019-12-04 15:58:00,118.0100,118.0600,117.9900,118.0200,22681
2019-12-04 15:57:00,118.0100,118.0200,117.9850,118.0200,36725
2019-12-04 15:56:00,117.9800,118.0500,117.9650,118.0000,28925
2019-12-04 15:55:00,118.0150,118.0200,117.9650,117.9800,21081
2019-12-04 15:54:00,118.0100,118.0400,117.9900,118.0200,16061
2019-12-04 15:53:00,118.0300,118.0700,118.0100,118.0115,12816
2019-12-04 15:52:00,118.1200,118.1200,118.0300,118.0300,12929
2019-12-04 15:51:00,118.1500,118.2000,118.1200,118.1200,10855
2019-12-04 15:50:00,118.1200,118.1500,118.1100,118.1455,12203
2019-12-04 15:49:00,118.0400,118.1150,118.0400,118.1150,7068
2019-12-04 15:48:00,118.0650,118.0650,118.0250,118.0300,10964
2019-12-04 15:47:00,118.0400,118.0750,118.0400,118.0650,6725
2019-12-04 15:46:00,118.0350,118.0550,118.0350,118.0400,4779
2019-12-04 15:45:00,118.0850,118.0900,118.0400,118.0400,7784
2019-12-04 15:44:00,118.0850,118.1100,118.0800,118.0850,7807
2019-12-04 15:43:00,118.1100,118.1100,118.0900,118.0900,6554
2019-12-04 15:42:00,118.1000,118.1150,118.0900,118.1150,9042
2019-12-04 15:41:00,118.1600,118.1600,118.1000,118.1100,9311
2019-12-04 15:40:00,118.1400,118.1700,118.1300,118.1600,11732
2019-12-04 15:39:00,118.1100,118.1400,118.1100,118.1313,5540
2019-12-04 15:38:00,118.1100,118.1250,118.1100,118.1100,5903
2019-12-04 15:37:00,118.0850,118.1100,118.0700,118.1100,7387
2019-12-04 15:36:00,118.0800,118.0850,118.0650,118.0850,7821
2019-12-04 15:35:00,118.0400,118.0800,118.0400,118.0800,7452
2019-12-04 15:34:00,118.0500,118.0500,118.0250,118.0300,4370
2019-12-04 15:33:00,118.0150,118.0500,118.0150,118.0500,6602
2019-12-04 15:32:00,117.9900,118.0200,117.9750,118.0150,8668
2019-12-04 15:31:00,117.9900,118.0500,117.9900,118.0080,8418
2019-12-04 15:30:00,117.9900,118.0050,117.9650,117.9800,6134
2019-12-04 15:29:00,118.0100,118.0100,117.9900,117.9900,2656
2019-12-04 15:28:00,118.0400,118.0468,118.0000,118.0000,4437
2019-12-04 15:27:00,118.0400,118.0600,118.0400,118.0500,2636
2019-12-04 15:26:00,118.0900,118.0900,118.0450,118.0450,2196
2019-12-04 15:25:00,118.1500,118.1500,118.0900,118.0900,5491
2019-12-04 15:24:00,118.1600,118.1600,118.1500,118.1500,2286
2019-12-04 15:23:00,118.1400,118.1600,118.1400,118.1600,3182
2019-12-04 15:22:00,118.1600,118.1600,118.1300,118.1300,3917
2019-12-04 15:21:00,118.1874,118.1874,118.1646,118.1646,1303
2019-12-04 15:20:00,118.1600,118.1900,118.1500,118.1800,3475
2019-12-04 15:19:00,118.1900,118.2100,118.1700,118.1700,4073
2019-12-04 15:18:00,118.1900,118.2150,118.1900,118.2000,1721
2019-12-04 15:17:00,118.2450,118.2450,118.2000,118.2000,2544
2019-12-04 15:16:00,118.2600,118.2700,118.2400,118.2500,3144
2019-12-04 15:15:00,118.2400,118.2500,118.2350,118.2400,3082
2019-12-04 15:14:00,118.1850,118.2500,118.1850,118.2400,11928
2019-12-04 15:13:00,118.2550,118.2600,118.1860,118.1860,8177
2019-12-04 15:12:00,118.2800,118.2800,118.2500,118.2500,2381
2019-12-04 15:11:00,118.2750,118.2800,118.2500,118.2550,6984
2019-12-04 15:10:00,118.3050,118.3100,118.2850,118.2850,7080
2019-12-04 15:09:00,118.3100,118.3100,118.3000,118.3100,5508
2019-12-04 15:08:00,118.3000,118.3200,118.3000,118.3188,1691
2019-12-04 15:07:00,118.2600,118.3000,118.2600,118.2700,1852
2019-12-04 15:06:00,118.4500,118.5400,118.2500,118.2500,97419
2019-12-04 15:05:00,118.4050,118.4500,118.4000,118.4500,10527
2019-12-04 15:04:00,118.3845,118.4000,118.3800,118.4000,5322
2019-12-04 15:03:00,118.3900,118.3950,118.3900,118.3900,1760
2019-12-04 15:02:00,118.3755,118.3950,118.3750,118.3950,5098
2019-12-04 15:01:00,118.3862,118.3862,118.3750,118.3800,3189
2019-12-04 15:00:00,118.3600,118.3900,118.3500,118.3900,4433
2019-12-04 14:59:00,118.3700,118.3700,118.3450,118.3600,5308
2019-12-04 14:58:00,118.3400,118.3800,118.3250,118.3800,8668
2019-12-04 14:57:00,118.3300,118.3400,118.3300,118.3400,1012
2019-12-04 14:56:00,118.3250,118.3300,118.3000,118.3216,4539
2019-12-04 14:55:00,118.3400,118.3400,118.3300,118.3300,3251
2019-12-04 14:54:00,118.2700,118.3300,118.2700,118.3300,9490
2019-12-04 14:53:00,118.2700,118.2700,118.2600,118.2650,3808
2019-12-04 14:52:00,118.2500,118.2614,118.2500,118.2500,2244
2019-12-04 14:51:00,118.1900,118.2500,118.1900,118.2500,2980
2019-12-04 14:50:00,118.2100,118.2100,118.1800,118.1800,2571
2019-12-04 14:49:00,118.2000,118.2050,118.2000,118.2000,3039
2019-12-04 14:48:00,118.2257,118.2350,118.2000,118.2000,6438
2019-12-04 14:47:00,118.2600,118.2600,118.2200,118.2200,3896
2019-12-04 14:46:00,118.2650,118.2850,118.2550,118.2700,5450
2019-12-04 14:45:00,118.2700,118.2700,118.2550,118.2600,1885
2019-12-04 14:44:00,118.2400,118.2800,118.2300,118.2800,5603
2019-12-04 14:43:00,118.2600,118.2601,118.2300,118.2300,3022
2019-12-04 14:42:00,118.2600,118.2600,118.2400,118.2600,4086
2019-12-04 14:41:00,118.2500,118.2634,118.2500,118.2600,2540
2019-12-04 14:40:00,118.2600,118.2650,118.2550,118.2600,3997
2019-12-04 14:39:00,118.2300,118.2700,118.2150,118.2600,4980
2019-12-04 14:38:00,118.2270,118.2300,118.2250,118.2250,1295
2019-12-04 14:37:00,118.2400,118.2500,118.2200,118.2200,3171
2019-12-04 14:36:00,118.2200,118.2500,118.2200,118.2300,3099
2019-12-04 14:35:00,118.2194,118.2300,118.2100,118.2100,3469
2019-12-04 14:34:00,118.2400,118.2500,118.2200,118.2200,4217
2019-12-04 14:33:00,118.2500,118.2700,118.2300,118.2600,7634
2019-12-04 14:32:00,118.2700,118.2700,118.2600,118.2600,2697
2019-12-04 14:31:00,118.3100,118.3100,118.2700,118.2700,4211
2019-12-04 14:30:00,118.2499,118.3100,118.2499,118.3100,3988
2019-12-04 14:29:00,118.2150,118.2600,118.2100,118.2400,5445
2019-12-04 14:28:00,118.2050,118.2200,118.2000,118.2133,3423
2019-12-04 14:27:00,118.1850,118.2000,118.1850,118.2000,1292
2019-12-04 14:26:00,118.2100,118.2100,118.1800,118.1900,5144
2019-12-04 14:25:00,118.2000,118.2100,118.2000,118.2100,1988
2019-12-04 14:24:00,118.1800,118.1900,118.1800,118.1900,1062
2019-12-04 14:23:00,118.2000,118.2000,118.1750,118.1850,2682
2019-12-04 14:22:00,118.2600,118.2700,118.2000,118.2000,10264
2019-12-04 14:21:00,118.1600,118.2650,118.1550,118.2600,10984
2019-12-04 14:20:00,118.1550,118.1600,118.1350,118.1500,2613
2019-12-04 14:19:00,118.1700,118.1700,118.1600,118.1600,1901
2019-12-04 14:18:00,118.1350,118.2250,118.1300,118.1900,8871
2019-12-04 14:17:00,118.0850,118.1300,118.0800,118.1300,6905
2019-12-04 14:16:00,118.0650,118.1000,118.0550,118.0800,3921
2019-12-04 14:15:00,118.0800,118.0800,118.0750,118.0750,1005
2019-12-04 14:14:00,118.0900,118.0900,118.0700,118.0800,1757
2019-12-04 14:13:00,118.0600,118.0700,118.0600,118.0700,706
2019-12-04 14:12:00,118.0600,118.0600,118.0500,118.0500,870
2019-12-04 14:11:00,118.0600,118.0800,118.0600,118.0800,2820
2019-12-04 14:10:00,118.0600,118.0700,118.0600,118.0600,1869
2019-12-04 14:09:00,118.0400,118.0700,118.0400,118.0600,2419
2019-12-04 14:08:00,117.9800,117.9974,117.9750,117.9936,3663
2019-12-04 14:07:00,117.9750,117.9900,117.9700,117.9736,2058
2019-12-04 14:06:00,117.9600,117.9700,117.9500,117.9700,822
2019-12-04 14:05:00,118.0300,118.0300,117.9500,117.9600,7205
2019-12-04 14:04:00,118.0300,118.0300,118.0200,118.0200,1015
2019-12-04 14:03:00,118.0300,118.0400,118.0100,118.0200,3137
2019-12-04 14:02:00,118.0100,118.0500,118.0100,118.0500,2600
2019-12-04 14:01:00,117.9700,118.0100,117.9700,118.0100,4713
2019-12-04 14:00:00,117.9500,117.9700,117.9500,117.9700,3169
2019-12-04 13:59:00,117.9600,117.9650,117.9550,117.9650,2271
2019-12-04 13:58:00,117.9492,117.9700,117.9400,117.9650,4274
2019-12-04 13:57:00,117.9700,117.9700,117.9400,117.9400,1653
2019-12-04 13:56:00,118.0500,118.0500,117.9800,117.9800,10106
2019-12-04 13:55:00,118.0600,118.0600,118.0500,118.0500,7416
2019-12-04 13:54:00,118.0650,118.0700,118.0500,118.0600,6601
2019-12-04 13:53:00,118.0700,118.0700,118.0600,118.0600,1481
2019-12-04 13:52:00,118.0500,118.0700,118.0500,118.0600,1988
2019-12-04 13:51:00,118.0700,118.0700,118.0500,118.0500,3121
2019-12-04 13:50:00,118.0700,118.0890,118.0530,118.0800,2424
2019-12-04 13:49:00,118.0746,118.0843,118.0700,118.0700,1300
2019-12-04 13:48:00,118.0700,118.0700,118.0700,118.0700,1035
2019-12-04 13:47:00,118.0700,118.0700,118.0700,118.0700,728
2019-12-04 13:46:00,118.0900,118.0900,118.0800,118.0800,935
2019-12-04 13:45:00,118.1504,118.1504,118.1300,118.1300,2232
2019-12-04 13:44:00,118.1600,118.1600,118.1300,118.1400,2395
2019-12-04 13:43:00,118.1200,118.1200,118.1025,118.1025,805
2019-12-04 13:42:00,118.1300,118.1300,118.1100,118.1161,891
2019-12-04 13:41:00,118.1615,118.1700,118.1304,118.1304,2964
2019-12-04 13:40:00,118.1700,118.1700,118.1600,118.1600,1477
2019-12-04 13:39:00,118.1400,118.1827,118.1400,118.1600,12475
2019-12-04 13:38:00,118.0500,118.1200,118.0500,118.1200,6051
2019-12-04 13:37:00,118.0500,118.0500,118.0400,118.0400,968
2019-12-04 13:36:00,118.0400,118.0600,118.0300,118.0550,2289
2019-12-04 13:35:00,118.0500,118.0500,118.0500,118.0500,716
2019-12-04 13:34:00,118.0800,118.0800,118.0500,118.0500,4726
2019-12-04 13:33:00,118.1000,118.1000,118.0850,118.0850,3115
2019-12-04 13:32:00,118.1100,118.1100,118.0950,118.1050,3075
2019-12-04 13:31:00,118.1100,118.1100,118.1000,118.1000,1225
2019-12-04 13:30:00,118.1300,118.1300,118.1150,118.1200,3540
2019-12-04 13:29:00,118.1400,118.1400,118.1300,118.1400,2424
2019-12-04 13:28:00,118.1400,118.1500,118.1300,118.1400,2344
2019-12-04 13:27:00,118.1200,118.1400,118.1150,118.1300,2255
2019-12-04 13:26:00,118.1200,118.1200,118.1000,118.1100,2152
2019-12-04 13:25:00,118.0900,118.1200,118.0900,118.1200,1603
2019-12-04 13:24:00,118.0800,118.0900,118.0800,118.0900,456
2019-12-04 13:23:00,118.0600,118.0900,118.0600,118.0749,3595
2019-12-04 13:22:00,118.0700,118.0700,118.0600,118.0600,2010
2019-12-04 13:21:00,118.0300,118.0700,118.0300,118.0700,3223
2019-12-04 13:20:00,118.0100,118.0400,118.0100,118.0300,2811
2019-12-04 13:19:00,118.0046,118.0046,118.0000,118.0000,749
2019-12-04 13:18:00,118.0200,118.0200,118.0100,118.0100,1087
2019-12-04 13:17:00,117.9900,118.0200,117.9900,118.0200,2630
2019-12-04 13:16:00,118.0200,118.0200,118.0000,118.0000,2038
2019-12-04 13:15:00,118.0350,118.0350,118.0200,118.0200,1750
2019-12-04 13:14:00,118.0400,118.0450,118.0300,118.0300,2204
2019-12-04 13:13:00,118.0400,118.0400,118.0400,118.0400,314
2019-12-04 13:12:00,118.0461,118.0600,118.0400,118.0493,2874
2019-12-04 13:11:00,118.0400,118.0400,118.0400,118.0400,335
2019-12-04 13:10:00,118.0600,118.0600,118.0400,118.0400,1288
2019-12-04 13:09:00,118.0500,118.0690,118.0500,118.0690,1325
2019-12-04 13:08:00,118.0500,118.0500,118.0300,118.0400,1758
2019-12-04 13:07:00,118.0700,118.0700,118.0500,118.0500,2246
2019-12-04 13:06:00,118.0350,118.0700,118.0350,118.0500,3965
2019-12-04 13:05:00,118.0500,118.0500,118.0300,118.0300,2142
2019-12-04 13:04:00,118.0400,118.0400,118.0300,118.0400,1090
2019-12-04 13:03:00,118.0100,118.0500,118.0100,118.0400,1986
2019-12-04 13:02:00,118.0100,118.0250,118.0011,118.0100,4585
2019-12-04 13:01:00,118.0901,118.1000,118.0300,118.0300,3873
2019-12-04 13:00:00,118.0600,118.1000,118.0600,118.0900,1542
2019-12-04 12:59:00,118.0600,118.0600,118.0550,118.0550,775
2019-12-04 12:58:00,118.0300,118.0700,118.0300,118.0500,5952
2019-12-04 12:57:00,118.0600,118.0600,118.0300,118.0300,1765
2019-12-04 12:56:00,118.0500,118.0600,118.0400,118.0600,1378
2019-12-04 12:55:00,118.0500,118.0550,118.0400,118.0400,990
2019-12-04 12:54:00,118.0300,118.0500,118.0200,118.0500,2629
