timestamp,open,high,low,close,volume
2019-12-04 16:00:00,132.4300,132.4600,132.3300,132.3800,178189
2019-12-04 15:59:00,132.4500,132.4600,132.3800,132.4200,141390
2019-12-04 15:58:00,132.4100,132.4700,132.4100,132.4560,112738
2019-12-04 15:57:00,132.3500,132.4100,132.3400,132.4050,92629
2019-12-04 15:56:00,132.2900,132.3700,132.2850,132.3500,86626
2019-12-04 15:55:00,132.3761,132.3800,132.2700,132.2801,79990
2019-12-04 15:54:00,132.3900,132.4000,132.3700,132.3700,63975
2019-12-04 15:53:00,132.4100,132.4400,132.3700,132.3900,58582
2019-12-04 15:52:00,132.4700,132.4700,132.4100,132.4100,65787
2019-12-04 15:51:00,132.4200,132.4700,132.4100,132.4680,47489
2019-12-04 15:50:00,132.3800,132.4500,132.3700,132.4276,52954
2019-12-04 15:49:00,132.3250,132.3750,132.3200,132.3700,45385
2019-12-04 15:48:00,132.3345,132.3400,132.3000,132.3200,40959
2019-12-04 15:47:00,132.3300,132.3500,132.3200,132.3390,26508
2019-12-04 15:46:00,132.3150,132.3350,132.3018,132.3300,35987
2019-12-04 15:45:00,132.3350,132.3550,132.3100,132.3150,34403
2019-12-04 15:44:00,132.2700,132.3350,132.2700,132.3300,21212
2019-12-04 15:43:00,132.2850,132.3000,132.2727,132.2750,40158
2019-12-04 15:42:00,132.2650,132.2900,132.2400,132.2900,58611
2019-12-04 15:41:00,132.2750,132.2800,132.2410,132.2650,24019
2019-12-04 15:40:00,132.2900,132.3000,132.2600,132.2740,41252
2019-12-04 15:39:00,132.2500,132.3000,132.2499,132.2900,20083
2019-12-04 15:38:00,132.1850,132.2550,132.1850,132.2450,14919
2019-12-04 15:37:00,132.1750,132.1900,132.1700,132.1900,28141
2019-12-04 15:36:00,132.1600,132.1950,132.1600,132.1756,16597
2019-12-04 15:35:00,132.0900,132.1600,132.0900,132.1600,26990
2019-12-04 15:34:00,132.0785,132.0900,132.0600,132.0900,19279
2019-12-04 15:33:00,132.0800,132.0850,132.0510,132.0800,28056
2019-12-04 15:32:00,132.0900,132.1000,132.0600,132.0714,20276
2019-12-04 15:31:00,132.1500,132.1684,132.0900,132.0900,22058
2019-12-04 15:30:00,132.1100,132.1500,132.1100,132.1400,13944
2019-12-04 15:29:00,132.1150,132.1200,132.0950,132.1100,23335
2019-12-04 15:28:00,132.1150,132.1300,132.1100,132.1100,12347
2019-12-04 15:27:00,132.1050,132.1300,132.1000,132.1200,13289
2019-12-04 15:26:00,132.1801,132.1850,132.1100,132.1100,19780
2019-12-04 15:25:00,132.2100,132.2200,132.1800,132.1900,16701
