timestamp,open,high,low,close,volume
2019-12-04 16:00:00,55.9900,56.0000,55.9800,56.0000,366623
2019-12-04 15:59:00,56.0050,56.0200,55.9800,55.9850,205763
2019-12-04 15:58:00,56.0500,56.0500,56.0000,56.0000,244564
2019-12-04 15:57:00,56.0650,56.0800,56.0400,56.0500,129305
2019-12-04 15:56:00,56.0700,56.0900,56.0600,56.0650,171930
2019-12-04 15:55:00,56.0415,56.0750,56.0300,56.0650,106665
2019-12-04 15:54:00,56.0600,56.0600,56.0438,56.0450,46622
2019-12-04 15:53:00,56.0500,56.0700,56.0500,56.0600,29688
2019-12-04 15:52:00,56.1000,56.1000,56.0500,56.0500,54212
2019-12-04 15:51:00,56.0900,56.1200,56.0850,56.0950,123891
2019-12-04 15:50:00,56.0700,56.0900,56.0650,56.0900,63440
2019-12-04 15:49:00,56.0472,56.0700,56.0200,56.0700,52594
2019-12-04 15:48:00,56.0650,56.0650,56.0400,56.0400,26306
2019-12-04 15:47:00,56.0710,56.0950,56.0650,56.0700,39184
2019-12-04 15:46:00,56.0964,56.0964,56.0700,56.0700,51254
2019-12-04 15:45:00,56.0800,56.1398,56.0800,56.1000,216744
2019-12-04 15:44:00,56.0836,56.0900,56.0800,56.0870,23651
2019-12-04 15:43:00,56.0800,56.0900,56.0700,56.0895,21732
2019-12-04 15:42:00,56.0800,56.0800,56.0600,56.0800,36548
2019-12-04 15:41:00,56.0800,56.0900,56.0700,56.0750,51763
2019-12-04 15:40:00,56.1000,56.1000,56.0700,56.0750,37580
2019-12-04 15:39:00,56.0900,56.1100,56.0800,56.0943,49473
2019-12-04 15:38:00,56.0650,56.1000,56.0600,56.0850,35876
2019-12-04 15:37:00,56.0600,56.0650,56.0300,56.0650,55150
2019-12-04 15:36:00,56.0600,56.0700,56.0500,56.0600,25614
2019-12-04 15:35:00,56.0350,56.0700,56.0350,56.0600,54208
2019-12-04 15:34:00,56.0250,56.0450,56.0200,56.0400,36114
2019-12-04 15:33:00,56.0200,56.0350,56.0100,56.0250,58914
2019-12-04 15:32:00,56.0400,56.0400,56.0000,56.0100,80707
2019-12-04 15:31:00,56.0700,56.0800,56.0400,56.0450,339483
2019-12-04 15:30:00,56.0600,56.0700,56.0600,56.0600,11991
2019-12-04 15:29:00,56.0650,56.0700,56.0600,56.0600,14895
2019-12-04 15:28:00,56.0700,56.0758,56.0600,56.0648,20681
2019-12-04 15:27:00,56.0800,56.0800,56.0700,56.0700,28996
2019-12-04 15:26:00,56.0800,56.0850,56.0600,56.0800,49584
2019-12-04 15:25:00,56.0750,56.0800,56.0700,56.0750,32694
2019-12-04 15:24:00,56.0600,56.0800,56.0600,56.0750,19769
2019-12-04 15:23:00,56.0600,56.0700,56.0500,56.0650,26764
2019-12-04 15:22:00,56.0450,56.0600,56.0400,56.0600,38708
2019-12-04 15:21:00,56.0400,56.0500,56.0400,56.0450,10331
2019-12-04 15:20:00,56.0348,56.0500,56.0300,56.0450,20300
2019-12-04 15:19:00,56.0150,56.0400,56.0150,56.0380,78539
2019-12-04 15:18:00,56.0250,56.0250,56.0100,56.0100,19198
2019-12-04 15:17:00,56.0650,56.0700,56.0200,56.0200,77636
2019-12-04 15:16:00,56.0650,56.0700,56.0600,56.0650,20689
2019-12-04 15:15:00,56.0650,56.0700,56.0600,56.0666,15863
2019-12-04 15:14:00,56.0650,56.0700,56.0600,56.0650,12934
2019-12-04 15:13:00,56.0600,56.0600,56.0500,56.0600,22848
2019-12-04 15:12:00,56.0550,56.0600,56.0500,56.0500,19934
2019-12-04 15:11:00,56.0550,56.0600,56.0500,56.0599,28745
2019-12-04 15:10:00,56.0500,56.0550,56.0350,56.0550,258215
2019-12-04 15:09:00,56.0700,56.0750,56.0500,56.0550,26069
2019-12-04 15:08:00,56.0900,56.1000,56.0700,56.0700,16175
2019-12-04 15:07:00,56.0900,56.1000,56.0850,56.0900,27706
2019-12-04 15:06:00,56.0950,56.1000,56.0900,56.0950,14808
2019-12-04 15:05:00,56.1050,56.1063,56.1000,56.1000,15974
2019-12-04 15:04:00,56.1000,56.1100,56.1000,56.1000,22673
2019-12-04 15:03:00,56.1050,56.1100,56.1000,56.1050,16373
2019-12-04 15:02:00,56.1050,56.1100,56.1029,56.1050,8971
2019-12-04 15:01:00,56.1000,56.1100,56.0900,56.1000,22730
2019-12-04 15:00:00,56.1000,56.1000,56.0900,56.0900,17909
2019-12-04 14:59:00,56.0901,56.1000,56.0850,56.1000,23527
2019-12-04 14:58:00,56.1150,56.1175,56.0900,56.0930,15949
2019-12-04 14:57:00,56.1200,56.1257,56.1100,56.1193,11146
2019-12-04 14:56:00,56.1100,56.1250,56.1100,56.1250,9327
2019-12-04 14:55:00,56.1300,56.1300,56.1050,56.1100,26010
2019-12-04 14:54:00,56.1100,56.1400,56.1100,56.1300,31866
2019-12-04 14:53:00,56.1200,56.1300,56.1100,56.1150,12017
2019-12-04 14:52:00,56.1355,56.1400,56.1200,56.1275,17587
2019-12-04 14:51:00,56.1100,56.1400,56.1100,56.1300,16664
2019-12-04 14:50:00,56.1100,56.1100,56.1000,56.1000,7784
2019-12-04 14:49:00,56.1250,56.1400,56.1100,56.1100,17787
2019-12-04 14:48:00,56.1018,56.1200,56.1000,56.1200,15451
2019-12-04 14:47:00,56.1104,56.1153,56.0900,56.1054,14858
2019-12-04 14:46:00,56.1200,56.1372,56.1100,56.1100,12972
2019-12-04 14:45:00,56.1300,56.1300,56.1100,56.1200,9441
2019-12-04 14:44:00,56.0950,56.1301,56.0950,56.1300,22417
2019-12-04 14:43:00,56.1050,56.1100,56.0950,56.0950,24797
2019-12-04 14:42:00,56.0950,56.1100,56.0900,56.1050,8390
2019-12-04 14:41:00,56.0850,56.0950,56.0800,56.0950,11801
2019-12-04 14:40:00,56.0950,56.1000,56.0800,56.0800,8935
2019-12-04 14:39:00,56.0900,56.1100,56.0900,56.0900,16190
2019-12-04 14:38:00,56.0950,56.1000,56.0900,56.1000,14485
2019-12-04 14:37:00,56.0900,56.1000,56.0800,56.0900,12019
2019-12-04 14:36:00,56.0800,56.1100,56.0750,56.0847,31073
2019-12-04 14:35:00,56.0950,56.1000,56.0800,56.0850,10933
2019-12-04 14:34:00,56.1200,56.1200,56.0900,56.0935,9165
2019-12-04 14:33:00,56.1000,56.1300,56.0940,56.1250,36772
2019-12-04 14:32:00,56.1050,56.1100,56.1000,56.1000,17108
2019-12-04 14:31:00,56.1300,56.1350,56.1000,56.1050,32958
2019-12-04 14:30:00,56.1204,56.1250,56.1100,56.1250,26767
